,date,open,high,close,low,volume,time,bb_bbm,bb_bbh,bb_bbl
75,5/18/2019,7363.85,7491.22,7262.4,7204.42,11074.40023,1558137600,8168.6035,9028.857369,7308.349631
76,5/17/2019,7881.39,7940.75,7363.69,6600,47374.72004,1558051200,8146.538,9063.721091,7229.354909
77,5/16/2019,8203.33,8388,7878.96,7660.74,29391.33326,1557964800,8151.012,9062.036846,7239.987154
78,5/15/2019,7990.92,8308.16,8203.32,7831.77,24928.15679,1557878400,8177.63,9061.705471,7293.554529
79,5/14/2019,7822.88,8350,7990.92,7621.27,39515.75093,1557792000,8171.778,9059.163935,7284.392065
80,5/13/2019,6979.24,8195,7824.93,6864.93,47215.37161,1557705600,8126.197,8986.086826,7266.307174
81,5/12/2019,7215.02,7581.82,6979.76,6755,41012.54157,1557619200,8047.2375,9016.711909,7077.763091
82,5/11/2019,6342.99,7464.13,7219.95,6342.98,37819.24016,1557532800,7980.532,8984.319451,6976.744549
83,5/10/2019,6153.09,6430,6343.14,6108.81,17600.38078,1557446400,7883.7045,9103.703843,6663.705157
84,5/9/2019,5947,6171.1,6153.09,5934.49,15697.64557,1557360000,7758.237,9137.783859,6378.690141
85,5/8/2019,5748.47,5990,5948.41,5656.26,12720.17516,1557273600,7619.8895,9135.959182,6103.819818
86,5/7/2019,5687.9,5974.51,5748.45,5687.9,16066.74315,1557187200,7468.6975,9094.084523,5843.310477
87,5/6/2019,5715.86,5753.66,5687.9,5564.93,9144.018724,1557100800,7316.5065,9008.971375,5624.041625
88,5/5/2019,5770.01,5782.22,5715.86,5627.35,5764.759266,1557014400,7199.109,8990.764659,5407.453341
89,5/4/2019,5657.41,5846.88,5770.01,5512,11070.84485,1556928000,7087.5245,8942.210437,5232.838563
90,5/3/2019,5390,5796.93,5657.4,5363,19730.73219,1556841600,6976.2955,8892.852745,5059.738255
91,5/2/2019,5321.15,5422.99,5390.01,5306.09,7324.974558,1556755200,6864.472,8874.916243,4854.027757
92,5/1/2019,5270.68,5358.39,5321.15,5265.61,7327.285309,1556668800,6732.9445,8785.41709,4680.47191
93,4/30/2019,5148.25,5285,5270.69,5126.25,7270.797212,1556582400,6596.502,8656.832635,4536.171365
94,4/29/2019,5155,5189.54,5148.25,5072.01,7338.234556,1556496000,6443.9145,8458.132995,4429.696005
95,4/28/2019,5171.9,5214.5,5155,5101,4913.464656,1556409600,6338.5445,8390.6023,4286.4867
96,4/27/2019,5159.5,5221.24,5170.6,5117.46,4268.747635,1556323200,6228.89,8284.486991,4173.293009
97,4/26/2019,5134.82,5295.03,5159.51,5041.14,14423.59231,1556236800,6092.9175,8051.41014,4134.42486
98,4/25/2019,5440.59,5512.12,5134.81,4963,18152.86626,1556150400,5939.492,7681.436356,4197.547644
99,4/24/2019,5532.75,5624.47,5441.9,5374,15137.83284,1556064000,5812.041,7287.589475,4336.492525
100,4/23/2019,5387.6,5650.01,5532.75,5361.01,18208.59653,1555977600,5697.432,6850.670344,4544.193656
101,4/22/2019,5297.64,5440.84,5387.6,5250.45,12286.70534,1555891200,5617.824,6615.288333,4620.359667
102,4/21/2019,5319.9,5349.16,5297.64,5213.34,5748.507325,1555804800,5521.7085,6203.708759,4839.708241
103,4/20/2019,5290.37,5359.98,5319.89,5260.24,4905.682858,1555718400,5470.546,6043.128001,4897.963999
104,4/19/2019,5280.5,5359.47,5290.36,5196.7,6330.550808,1555632000,5427.4095,5910.862966,4943.956034
105,4/18/2019,5227,5318.18,5281.81,5222.26,8234.199659,1555545600,5394.0795,5817.441327,4970.717673
106,4/17/2019,5201.21,5272.32,5227,5173.11,7415.725812,1555459200,5368.007,5764.218506,4971.795494
107,4/16/2019,5029.99,5229.97,5202.9,5016.45,8624.244945,1555372800,5343.757,5717.41067,4970.10333
108,4/15/2019,5163.81,5193.01,5029.99,4945.54,10155.67146,1555286400,5309.4635,5665.708789,4953.218211
109,4/14/2019,5065.02,5191.19,5164.27,5013.81,4408.967663,1555200000,5279.1765,5570.787733,4987.565267
110,4/13/2019,5078.19,5123.28,5066.22,5036.74,4288.939598,1555113600,5249.6175,5498.618834,5000.616166
111,4/12/2019,5040.11,5118.56,5078.19,4901.99,9952.126364,1555027200,5234.0265,5484.954406,4983.098594
112,4/11/2019,5322.02,5342.74,5041.3,4967.24,16499.10832,1554940800,5220.034,5480.978925,4959.089075
113,4/10/2019,5187.21,5488,5318.58,5164.49,16740.40013,1554854400,5222.4285,5486.053947,4958.803053
114,4/9/2019,5286.82,5287,5187.21,5145,9741.06959,1554768000,5224.3765,5486.351262,4962.401738
115,4/8/2019,5194.76,5352.5,5285.54,5132.28,15666.45276,1554681600,5230.9035,5492.142747,4969.664253
116,4/7/2019,5049.18,5270.33,5194.79,5029.7,10156.6009,1554595200,5232.113,5492.446684,4971.779316
117,4/6/2019,5040.95,5244.04,5049.22,4925,12091.44129,1554508800,5226.5985,5497.315546,4955.881454
118,4/5/2019,4907.92,5066.59,5040.66,4887.34,11681.3743,1554422400,5221.891,5501.942203,4941.839797
119,4/4/2019,4975.13,5071.34,4906.49,4778,16348.20012,1554336000,5195.1205,5487.997272,4902.243728
120,4/3/2019,4901.92,5345,4975.97,4787.11,39435.72651,1554249600,5167.2815,5430.878572,4903.684428
121,4/2/2019,4137.01,5121,4901.93,4132.02,38406.93212,1554163200,5142.998,5410.390779,4875.605221
122,4/1/2019,4095,4149.5,4137,4051.53,7951.264927,1554076800,5084.966,5590.586027,4579.345973
123,3/31/2019,4094.14,4103,4094.99,4077.01,3140.837013,1553990400,5023.721,5676.116931,4371.325069
124,3/30/2019,4091.01,4131.87,4094.14,4042.51,5262.213447,1553904000,4963.91,5718.83776,4208.98224
125,3/29/2019,4011.98,4101.5,4091.01,4007.78,9955.468577,1553817600,4904.37,5733.77622,4074.96378
126,3/28/2019,4026.54,4026.54,4011.17,3994,4867.338305,1553731200,4843.5785,5744.619829,3942.537171
127,3/27/2019,3922.41,4035.8,4026.53,3914.9,6852.410068,1553644800,4784.76,5736.457575,3833.062425
128,3/26/2019,3907.54,3923.9,3921.45,3880.64,4279.07361,1553558400,4729.333,5744.455133,3714.210867
129,3/25/2019,3969.52,3976.47,3907.53,3858,6471.85662,1553472000,4666.496,5720.970744,3612.021256
130,3/24/2019,3982.45,3982.45,3969.52,3946,2699.830014,1553385600,4611.661,5691.053761,3532.268239
131,3/23/2019,3983.77,3997.01,3983.43,3960.25,4145.339978,1553299200,4556.923,5647.110467,3466.735533
132,3/22/2019,3972.76,3998.01,3983.78,3961.7,5137.207464,1553212800,4504.047,5597.710381,3410.383619
133,3/21/2019,4032.68,4056.33,3972.76,3915.14,9362.011277,1553126400,4436.756,5486.397677,3387.114323
134,3/20/2019,4000.85,4044.82,4031.85,3965.43,7321.392907,1553040000,4378.988,5383.255203,3374.720797
135,3/19/2019,3969.68,4009.61,4000.85,3952.08,5889.0257,1552953600,4314.7535,5240.106782,3389.400218
136,3/18/2019,3967.01,4015.7,3970.5,3937.69,5613.646373,1552867200,4253.539,5096.212769,3410.865231
137,3/17/2019,3990,3991,3967.01,3936.3,3579.866435,1552780800,4199.4285,4966.360974,3432.496026
138,3/16/2019,3902.8,4037.47,3990,3900.89,6801.895338,1552694400,4146.8955,4813.517227,3480.273773
139,3/15/2019,3853.95,3910,3902.8,3846.79,6794.313899,1552608000,4096.711,4671.88954,3521.53246
140,3/14/2019,3851.02,3900,3853.95,3779.28,7895.188155,1552521600,4040.61,4459.427821,3621.792179
141,3/13/2019,3860,3871.02,3851.02,3827.5,5689.696222,1552435200,3988.0645,4140.310005,3835.818995
142,3/12/2019,3849.67,3875.33,3860,3796.71,6921.17285,1552348800,3974.2145,4120.005962,3828.423038
143,3/11/2019,3900.93,3911.83,3849.68,3817.01,6170.465136,1552262400,3961.949,4106.302055,3817.595945
144,3/10/2019,3917,3917,3900.92,3867.84,3602.233139,1552176000,3952.288,4085.383757,3819.192243
145,3/9/2019,3842.62,3947.33,3917,3834.59,5821.056375,1552089600,3943.5875,4061.111862,3826.063138
146,3/8/2019,3857.04,3910.88,3843.12,3771,8988.383431,1552003200,3935.185,4056.159512,3814.210488
147,3/7/2019,3851.89,3891,3857.05,3830.79,7308.015747,1551916800,3926.711,4044.608547,3808.813453
148,3/6/2019,3844.59,3894.7,3851.89,3812,6911.185729,1551830400,3923.233,4045.56675,3800.89925
149,3/5/2019,3700.02,3876.65,3844.59,3692.36,9534.919119,1551744000,3920.086,4047.025196,3793.146804
150,3/4/2019,3786.93,3804.99,3700.72,3672.39,8335.768724,1551657600,3906.646,4063.255608,3750.036392
151,3/3/2019,3809.7,3815.48,3786.93,3763.62,4100.676734,1551571200,3896.821,4057.530908,3736.111092
152,3/2/2019,3806.17,3818.08,3809.7,3763,3720.644708,1551484800,3888.117,4047.898965,3728.335035
153,3/1/2019,3792.14,3843,3806.17,3791.31,6816.698972,1551398400,3879.7875,4038.415772,3721.159228
154,2/28/2019,3800.35,3910,3792.14,3754.37,9852.4727,1551312000,3867.802,4014.431246,3721.172754
155,2/27/2019,3799.49,3823.13,3799.91,3655,8297.569064,1551225600,3857.755,3993.688358,3721.821642
156,2/26/2019,3818.78,3826.37,3799.48,3763.71,6520.298729,1551139200,3849.204,3976.962786,3721.445214
157,2/25/2019,3734.23,3860,3818.79,3731.09,11164.08173,1551052800,3841.793,3958.033988,3725.552012
158,2/24/2019,4110,4188.79,3734.22,3712.84,17002.16746,1550966400,3829.004,3932.826253,3725.181747
159,2/23/2019,3942.02,4156.1,4110,3911.3,10844.79746,1550880000,3839.364,3997.643254,3681.084746
160,2/22/2019,3897.71,3956.43,3942.02,3886.15,7667.218174,1550793600,3843.7675,4008.205512,3679.329488
161,2/21/2019,3939,3988,3897.71,3869.45,8806.932724,1550707200,3846.102,4012.20287,3680.00113
162,2/20/2019,3888.37,3967.19,3938.99,3867.13,8929.272153,1550620800,3850.0515,4020.972856,3679.130144
163,2/19/2019,3867,3969.54,3888.01,3841.54,14845.22659,1550534400,3851.968,4023.687423,3680.248577
164,2/18/2019,3625.08,3917,3867,3616.18,16895.18406,1550448000,3850.272,4020.689097,3679.854903
165,2/17/2019,3582.37,3675,3625.08,3557.43,6402.7929,1550361600,3835.676,4029.174259,3642.177741
166,2/16/2019,3566.59,3607.36,3582.37,3565.5,4351.617483,1550275200,3822.6385,4045.311745,3599.965255
167,2/15/2019,3561.49,3620.22,3566.59,3545.89,7447.043127,1550188800,3808.1155,4056.339271,3559.891729
168,2/14/2019,3576.69,3589,3561.5,3535.1,6197.235508,1550102400,3793.596,4062.951484,3524.240516
169,2/13/2019,3588.06,3627.99,3576.68,3562.98,7024.942204,1550016000,3780.2005,4064.322044,3496.078956
170,2/12/2019,3590.36,3618.77,3588.06,3550,8347.136114,1549929600,3774.5675,4069.047199,3480.087801
171,2/11/2019,3648.85,3652,3590.36,3579.38,8819.261483,1549843200,3764.739,4069.84195,3459.63605
172,2/10/2019,3623.73,3654.28,3648.84,3578.59,5364.529481,1549756800,3756.696,4065.097147,3448.294853
173,2/9/2019,3622,3644.08,3623.73,3597,5155.45744,1549670400,3747.574,4060.343692,3434.804308
174,2/8/2019,3358.99,3711,3621.99,3344,17649.47598,1549584000,3739.0665,4055.756273,3422.376727
175,2/7/2019,3366.01,3383.14,3359,3352.01,8613.799127,1549497600,3717.021,4072.68674,3361.35526
176,2/6/2019,3428.41,3441,3367.36,3340.8,9820.672191,1549411200,3695.415,4079.763159,3311.066841
177,2/5/2019,3409.57,3429.46,3428.4,3400,6385.435772,1549324800,3675.8955,4072.650573,3279.140427
178,2/4/2019,3415.69,3435,3409.57,3395.1,6032.818953,1549238400,3659.663,4071.811173,3247.514827
179,2/3/2019,3468.43,3471.76,3414.78,3386.45,4606.568914,1549152000,3624.902,3994.314591,3255.489409
180,2/2/2019,3437.5,3483.25,3468.43,3414.49,3967.923509,1549065600,3601.2225,3946.196006,3256.248994
181,2/1/2019,3411.5,3458.26,3437.5,3369.62,8806.601711,1548979200,3578.212,3901.737626,3254.686374
182,1/31/2019,3437.55,3473.4,3411.5,3396.74,7405.39615,1548892800,3551.8375,3837.166782,3266.508218
183,1/30/2019,3395.74,3459.41,3437.55,3372.97,8513.958812,1548806400,3529.3145,3773.022509,3285.606491
184,1/29/2019,3429.95,3438.4,3397.42,3337.87,8709.697301,1548720000,3505.8355,3700.415746,3311.255254
185,1/28/2019,3531.02,3535.92,3429.95,3374.01,13775.65442,1548633600,3496.079,3685.257716,3306.900284
186,1/27/2019,3556.07,3562.9,3531.02,3470.14,4286.50899,1548547200,3493.5115,3679.29946,3307.72354
187,1/26/2019,3562.17,3657.76,3556.07,3540,5602.740546,1548460800,3492.9855,3678.000848,3307.970152
188,1/25/2019,3568.97,3578.79,3562.17,3510.01,6834.071153,1548374400,3493.019,3678.084194,3307.953806
189,1/24/2019,3553.01,3595.83,3568.97,3530.1,5827.072037,1548288000,3492.6335,3677.030924,3308.236076
190,1/23/2019,3577.04,3614.47,3553.01,3523.64,8205.656305,1548201600,3490.881,3672.258909,3309.503091
191,1/22/2019,3531.75,3611.5,3577.03,3425,9658.632207,1548115200,3490.2145,3670.218069,3310.210931
192,1/21/2019,3537.56,3568.95,3531.76,3487.37,6493.832658,1548028800,3484.3605,3650.423751,3318.297249
193,1/20/2019,3683.5,3703.39,3536.19,3481.01,7430.519597,1547942400,3479.9835,3635.3954,3324.5716
194,1/19/2019,3607.85,3765.9,3682.65,3604.9,6068.646205,1547856000,3483.0165,3651.23551,3314.79749
195,1/18/2019,3640.64,3643.69,3607.85,3580.16,5977.236993,1547769600,3495.459,3661.949342,3328.968658
196,1/17/2019,3609.71,3657,3640.65,3541,8924.864667,1547683200,3509.1235,3676.175511,3342.071489
197,1/16/2019,3580.19,3666.73,3609.71,3572.52,8894.459812,1547596800,3518.189,3686.408836,3349.969164
198,1/15/2019,3664.18,3684.38,3580.76,3538.63,10894.51487,1547510400,3526.7485,3689.316214,3364.180786
199,1/14/2019,3514.24,3711.11,3664.19,3509.24,11241.4368,1547424000,3539.219,3703.769456,3374.668544
200,1/13/2019,3619.38,3641.86,3514.24,3481.54,8288.700748,1547337600,3541.5095,3703.307029,3379.711971
201,1/12/2019,3634.73,3649.18,3619.41,3557.29,5793.599037,1547251200,3550.605,3708.39483,3392.81517
